"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"166",676.047018659563,457039.571438483,308980239.680431,208885169860.672,141216196326504,95468788512976512,64541389849238093824,4.3633014187722e+22,2.94979691567398e+25,1.99420141049257e+28,1.3481739181702e+31,9.11428958013544e+33,6.16168829785048e+36,4.16559100367133e+39,2.8161353789871e+42,1.90383992710595e+45,1.28708530672502e+48,8.70130184371976e+50,5.8824891699037e+53,3.97683926561056e+56,2.68853032920431e+59,1.81757291363438e+62,1.2287647494589e+65,8.30702745505654e+67,5.61594114491411e+70
"167",722.426726300317,521900.374872993,377034779.274404,272380001292.57,196774592643468,142155224782498768,1.02696733666106e+20,7.41908651041407e+22,5.35974637985728e+25,3.87202403100027e+28,2.79725364487168e+31,2.02081079329628e+34,1.45988772587337e+37,1.05466191056872e+40,7.61915951405795e+42,5.5042844649008e+45,3.97644220660397e+48,2.87268812563932e+51,2.0753066782874e+54,1.49925700966435e+57,1.08310333337462e+60,7.82462795374789e+62,5.65272035714403e+65,4.08367626230272e+68,2.95015687344567e+71
"168",540.4128936683,292046.095642945,157825475.630933,85290921980.2884,46092313951004.9,24908880758130300,13461080328539834368,7.27454137224764e+21,3.93125595308612e+24,2.124501405358e+27,1.14810795207189e+30,6.20452340622754e+32,3.35300444779212e+35,1.81200683611402e+38,9.79231857651119e+40,5.29189521765426e+43,2.85980840756198e+46,1.5454773368675e+49,8.35195879715345e+51,4.51350622136811e+54,2.43915695767942e+57,1.3181518696107e+60,7.12346266150598e+62,3.84961106984254e+65,2.08037945775113e+68
"169",689.239209243146,475050.687558117,327423560.242969,225673155749.44,155542787416149,107206187802181360,73890708106747674624,5.09283732259109e+22,3.51018316902666e+25,2.41935587171854e+28,1.66751492790105e+31,1.14931667030766e+34,7.92154113012815e+36,5.45983674451659e+39,3.76313356038728e+42,2.59369919943768e+45,1.787679185235e+48,1.23213858801181e+51,8.49238226079223e+53,5.85328283401896e+56,4.03431203199571e+59,2.78060603477283e+62,1.91650270462354e+65,1.32092880864708e+68,9.10435927538405e+70
"170",738.716519066922,545702.09554235,403119152.46657,297790777079.312,219982966254263,162505051085365600,1.20045165668574e+20,8.86793469135007e+22,6.55088984650692e+25,4.83925054420244e+28,3.57483431690593e+31,2.64078916282573e+34,1.95079457795227e+37,1.44108418003953e+40,1.06455268916121e+43,7.864026569005e+45,5.80928633290517e+48,4.29141577810675e+51,3.17013972547188e+54,2.34183458295636e+57,1.72995189135206e+60,1.27794403933283e+63,9.4403837229827e+65,6.97376740249781e+68,5.15163718035555e+71
"171",665.966028315854,443510.750870792,295363093.272804,196701786137.974,130996707276941,87239356867678848,58098448005997461504,3.86915926698693e+22,2.57672862995676e+25,1.71601373174006e+28,1.14280684946239e+31,7.61070538668622e+33,5.0684712390535e+36,3.37542966070559e+39,2.24792148499963e+42,1.49703934333108e+45,9.96977345710773e+47,6.63953043243885e+50,4.42170171197354e+53,2.94470312752043e+56,1.96107224640405e+59,1.30600749517816e+62,8.69756624514533e+64,5.79228364829347e+67,3.85746413613286e+70
"172",619.668672999809,383989.264297344,237946117.853308,147447755095.616,91368754736901.1,56618355001460520,35084620911187148800,2.17408404827367e+22,1.3472117771838e+25,8.34824934217198e+27,5.17314859173524e+30,3.20563812307141e+33,1.98643352184126e+36,1.23093062448171e+39,7.62769146627408e+41,4.72664144895803e+44,2.92895163442172e+47,1.81497957258273e+50,1.1246859832641e+53,6.9693267079075e+55,4.31867343279117e+58,2.67614663521723e+61,1.65832423419797e+64,1.02761157760888e+67,6.36778702656134e+69
"173",678.356807196943,460167.95787043,312158066.675322,211754549450.642,143645140074765,97442658590475072,66100890766216429578,4.48399892130445e+22,3.04175119173062e+25,2.06339262670988e+28,1.39971643424863e+31,9.49507171317988e+33,6.44104653145871e+36,4.36932776008728e+39,2.96396322892977e+42,2.01062463262594e+45,1.36392090625966e+48,9.25225031239465e+50,6.27632698130295e+53,4.2575891319607e+56,2.88816456991326e+59,1.95920609630569e+62,1.32904079213072e+65,9.01563868384288e+67,6.1158198724129e+70
"174",621.559744634367,386336.51614994,240131226.321087,149255903710.872,92771461395701.6,57663005854469304,3.5841003193754e+19,2.22773247925492e+22,1.38466883091938e+25,8.60654404949415e+27,5.34948132158801e+30,3.32502224417256e+33,2.06669997699149e+36,1.28457750993468e+39,7.98441669038051e+41,4.96279199912729e+44,3.08467172765104e+47,1.91730777131963e+50,1.19172132872692e+53,7.40726004758831e+55,4.60405466361934e+58,2.8616950410019e+61,1.77871443890658e+64,1.10557729242423e+67,6.87182339552762e+69
"175",632.041378518245,399476.304159243,252485553.966182,159581317584.728,100861995952009,63748954961609704,40291977373033299968,2.54661969220779e+22,1.60956902082472e+25,1.01731422274232e+28,6.42984683728271e+30,4.06392925869734e+33,2.5685714508677e+36,1.62344344062903e+39,1.02608343016157e+42,6.4852718567405e+44,4.09896016439984e+47,2.59071243279865e+50,1.63743745737041e+53,1.03492822779381e+56,6.54117463762241e+58,4.13429303509145e+61,2.61304426909758e+64,1.65155210196963e+67,1.04384926722359e+70
"176",771.861799363352,595770.637316432,459852596.126912,354942652288.427,273966674266146,211464410164661024,1.63221300131005e+20,1.25984286413543e+23,9.72424580026656e+25,7.50577386084527e+28,5.79342011784644e+31,4.4717196766288e+34,3.45154959585121e+37,2.66411928164557e+40,2.05633190244955e+43,1.58720404231298e+46,1.22510216805648e+49,9.45609563840018e+51,7.29879899440751e+54,5.63366412501481e+57,4.34841012854269e+60,3.35637166618679e+63,2.59065507359511e+66,1.99962768663492e+69,1.54343622426281e+72
"177",858.033356354073,736221.240616236,631702382.105108,542021715134.509,465072711453654,399047899557268224,3.42396408603166e+20,2.93787539677355e+23,2.52079508724366e+26,2.16292626938854e+29,1.85586288646984e+32,1.59239226141068e+35,1.36632567669046e+38,1.17235300624346e+41,1.00591798477886e+44,8.63111184696734e+46,7.40578186712079e+49,6.35440787187179e+52,5.45229391394489e+55,4.67825004681102e+58,4.01409458952886e+61,3.44422705337617e+64,2.95526169865386e+67,2.53571311420061e+70,2.17572643412859e+73
"178",555.8806392718,309003.285117225,171768943.668049,95483030213.237,53077167874542.7,29504570008837460,16401019237952139264,9.11700905870192e+21,5.06796882379802e+24,2.81718574958239e+27,1.56601901542526e+30,8.70519651406391e+32,4.83905020322449e+35,2.68993432043676e+38,1.49528240964354e+41,8.31198541764529e+43,4.62047176757854e+46,2.56843079989886e+49,1.42774095497316e+52,7.9365355476501e+54,4.41176645383111e+57,2.45241555667352e+60,1.36325032740378e+63,7.57804463484704e+65,4.21248829604901e+68
"179",571.754990790124,326903.769493415,186908861.715964,106866074509.004,61101211446672.2,34934922587957504,19974216342531346432,1.1420357880964e+22,6.52964661505047e+24,3.73335804025095e+27,2.13456609191992e+30,1.22044881622658e+33,6.97797701681448e+35,3.98969318498246e+38,2.28112699023507e+41,1.30424574129296e+44,7.45709011801013e+46,4.26362849174401e+49,2.43775086902961e+52,1.39379622567064e+55,7.96909948171626e+57,4.55637240077427e+60,2.60512866004107e+63,1.48949531302887e+66,8.51626378982754e+68
"180",624.131326922984,389539.913246645,243124062.944093,151741344012.204,94706526387413.6,59109309982443056,36891972072844169216,2.30254354826299e+22,1.43708956007534e+25,8.96932614036987e+27,5.59803742559405e+30,3.49391052660054e+33,2.18065901311738e+36,1.36101760342351e+39,8.49453722790258e+41,5.30170679164752e+44,3.30896129482756e+47,2.06522640367752e+50,1.28897249572363e+53,8.04488114123222e+55,5.02106234161496e+58,3.13380230183517e+61,1.95590418895869e+64,1.22074107678901e+67,7.61902748085716e+69
"181",740.647537648903,548558.775025383,406288705.978248,300916729657.349,222873234858076,165070512605479648,1.22259068699691e+20,9.0550878187674e+22,6.70662849616465e+25,4.96724788161031e+28,3.67897991240641e+31,2.72482741318358e+34,2.01813671409265e+37,1.49472798793157e+40,1.10706660371642e+43,8.19946154055897e+45,6.07291100006188e+48,4.49788657855677e+51,3.33134861903212e+54,2.46735515173621e+57,1.82744051763876e+60,1.35348931958898e+63,1.00245853178767e+66,7.42468443163673e+68,5.49907424211189e+71
"182",651.468627701187,424411.372878867,276490694.670172,180125013428.925,117345795313199,76447104239194368,49802890090437509120,3.24450204627703e+22,2.11369129566179e+25,1.37700356776873e+28,8.97074624633932e+30,5.84415974655825e+33,3.80728673015682e+36,2.4803278613602e+39,1.61585578808935e+42,1.05267935282959e+45,6.85787573397264e+47,4.46769089335642e+50,2.910560455288e+53,1.89613882564781e+56,1.23527495867572e+59,8.0474288216211e+61,5.24264741094448e+64,3.41542031432918e+67,2.22503918519878e+70
"183",762.041518550808,580707.275995221,442523054.432902,337220940393.79,256976357504815,195826653704624832,1.49228040561795e+20,1.13717962640072e+23,8.66578089367447e+25,6.60368483164427e+28,5.03228201713714e+31,3.83480783011511e+34,2.92228278221144e+37,2.22690080899129e+40,1.69699087414574e+43,1.29317750270089e+46,9.85454947913925e+48,7.50957584971735e+51,5.72260858419108e+54,4.36086533556886e+57,3.32316044251247e+60,2.53238623000018e+63,1.92978344826649e+66,1.47057510939121e+69,1.1206392895035e+72
"184",757.638117445355,574015.517006142,434896035.688956,329493813763.829,249637072769918,189134561857969664,1.43295553389924e+20,1.08566173308633e+23,8.22538711637986e+25,6.23186681011332e+28,4.72149983818445e+31,3.57718824892061e+34,2.71021417065986e+37,2.05336156213246e+40,1.55570498836869e+43,1.17866139868801e+46,8.9299880320749e+48,6.76569932143078e+51,5.12595169709014e+54,3.8836163938992e+57,2.94237581355371e+60,2.22925607219758e+63,1.6889693738434e+66,1.27962757682157e+69,9.69494628334259e+71
"185",712.641854921045,507858.413385307,361921161.752164,257920168046.242,183804706978021,130986927324036128,93346766858609180672,6.65228130850015e+22,4.74069409114614e+25,3.37841703072762e+28,2.40760137947458e+31,1.71575751297923e+34,1.22272061664424e+37,8.71361888295554e+39,6.20968952382448e+42,4.42528466074205e+45,3.15364306918486e+48,2.2474180465828e+51,1.6016041654998e+54,1.14137016335105e+57,8.13388150362025e+59,5.79654440244791e+62,4.13086015509268e+65,2.94382384334468e+68,2.09789208428195e+71
"186",711.815349893191,506681.092343565,360663379.030799,256725729338.468,182741314855646,130078072973913664,92591569027358326784,6.59081001043686e+22,4.69143973365865e+25,3.33943881551705e+28,2.37706380891417e+31,1.69203050686068e+34,1.20441328727099e+37,8.57319865494806e+39,6.10253440027568e+42,4.34387765936747e+45,3.09203879599587e+48,2.20096067745512e+51,1.56667759472387e+54,1.11518516025819e+57,7.93805915044879e+59,5.65043235164955e+62,4.02206448143723e+65,2.86296723614721e+68,2.03790402493087e+71
"187",658.642267293158,433809.636265072,285725362.403248,188190800516.434,123950415535859,81638982720467168,53770884678515474432,3.54157773990164e+22,2.33263279240379e+25,1.53637055115121e+28,1.01191858321267e+31,6.66492349963274e+33,4.38980032513356e+36,2.89130803911021e+39,1.90433768232248e+42,1.25427728877668e+45,8.26120037294188e+47,5.44117574419753e+50,3.5837883288988e+53,2.36043447044466e+56,1.5546819114106e+59,1.02397921905114e+62,6.74435994496919e+64,4.44212052559567e+67,2.92576833456781e+70
"188",827.971339950495,685536.539779419,567604607.426192,469960347372.739,389113698537807,322174990371441088,2.6675165847638e+20,2.20862728102705e+23,1.82868008932319e+26,1.51409470389771e+29,1.25362702079814e+32,1.03796724420838e+35,8.59407130011937e+37,7.11564472998993e+40,5.89154990170144e+43,4.87803446649695e+46,4.03887273355018e+49,3.34407086908707e+52,2.76879483836744e+55,2.2924827723711e+58,1.89811003285353e+61,1.57158070727521e+64,1.30122378404301e+67,1.07737600004954e+70,8.92036450391525e+72
"189",955.611958522562,913194.215271327,872659312.566907,833923674805.015,796907436138753,761534275809746944,7.27731260788613e+20,6.954286954003e+23,6.64559977624271e+26,6.3506146177324e+29,6.06872327267327e+32,5.79934453233076e+35,5.54192298668771e+38,5.29592787928985e+41,5.06085201292241e+44,4.83621070386164e+47,4.621540782545e+50,4.41639963859972e+53,4.22036430826061e+56,4.03303060229564e+59,3.85401227264117e+62,3.68294021602862e+65,3.51946171296062e+68,3.36323970046747e+71,3.21395207714455e+74
"190",758.654028056581,575555.934286476,436647827.918304,331264633492.378,251315248551680,190661325625772864,1.446459826806e+20,1.0973625740284e+23,8.32518537025182e+25,6.31593541545927e+28,4.79160984388339e+31,3.6351741089377e+34,2.75783948043258e+37,2.09224603056365e+40,1.5872908787725e+43,1.20420461887823e+46,9.1357468471631e+48,6.93087114490549e+51,5.25813331202368e+54,3.98910401722526e+57,3.02634983100463e+60,2.29595248960002e+63,1.74183360446159e+66,1.3214490802291e+69,1.00252266758747e+72
"191",693.014568245875,480269.191801017,332833546.597777,230658496593.202,159849698428781,110778169740854800,76770885474026782720,5.32033420506362e+22,3.68706911204593e+25,2.55519260877721e+28,1.77078570255679e+31,1.22718028911336e+34,8.50453818219746e+36,5.89376885646614e+39,4.08446767940487e+42,2.830595605357e+45,1.96164399132515e+48,1.35944786370031e+51,9.42117174315051e+53,6.52900926794969e+56,4.52469853890148e+59,3.13568200437955e+62,2.17307331042145e+65,1.50597146198836e+68,1.04366016252047e+71
"192",757.730283046437,574155.181845633,435054768.45247,329654172840.192,249788949693638,189272651553232064,1.4341761983438e+20,1.08671873670951e+23,8.23439695958764e+25,6.23945193890506e+28,4.72782168372117e+31,3.58241366259912e+34,2.71450331855065e+37,2.05686136789588e+40,1.55854614648302e+43,1.18095761271552e+46,8.94847346148771e+48,6.78052932880661e+51,5.1378124075213e+54,3.89307604979061e+57,2.94990161712914e+60,2.2352297873064e+63,1.69370129940951e+66,1.28336876499768e+69,9.72447377554651e+71
"193",873.468659476233,762947.499087208,666410729.278448,582088886363.425,508436399267875,444103260097433536,3.8791027926633e+20,3.38827471627813e+23,2.95955177436467e+26,2.58507572100482e+29,2.25798262467064e+32,1.97227705629169e+35,1.72272219647483e+38,1.50474384760482e+41,1.31434659142249e+44,1.14804055529696e+47,1.00277744485959e+50,8.75894670514508e+52,7.65066543696684e+55,6.68261648332858e+58,5.83705606148679e+61,5.09848553331449e+64,4.45336732414318e+67,3.8898767867746e+70,3.39768546247173e+73
"194",893.446093981686,798245.922851132,713189701.808151,637196553348.456,569300771687771,508639550765198848,4.54442019875767e+20,4.06019447599151e+23,3.62756489538064e+26,3.24103368644292e+29,2.89568888761549e+32,2.58714192602623e+35,2.31147184838439e+38,2.06517549428767e+41,1.84512297875801e+44,1.6485179182872e+47,1.47286189495252e+50,1.31592270701979e+53,1.17570600256864e+56,1.05042993566578e+59,9.38502523022021e+61,8.38501413385983e+64,7.49155812587829e+67,6.69330334540272e+70,5.98010572978462e+73
"195",1056.36415417472,1115905.22622527,1178802280.44061,1245244473916.87,1315431625429943,1389574816371978752,1.46789702555928e+21,1.55063379982051e+24,1.63803396238213e+27,1.73036036118126e+30,1.82789065935671e+33,1.93091817029522e+36,2.03975273974451e+39,2.15472167764577e+42,2.27617074248821e+45,2.4044651811458e+48,2.53999082732365e+51,2.6831552619173e+54,2.83438903877471e+57,2.99414697954735e+60,3.16290954152433e+63,3.3411842625635e+66,3.52950728746477e+69,3.72844498037624e+72,3.93859562808212e+75
"196",743.280286299695,552465.584001757,410636777.447555,305218221506.403,226862687065163,168622562992512512,1.25333826897663e+20,9.31581627395315e+22,6.92426258721926e+25,5.1466678782426e+28,3.82541677402961e+31,2.84335687501638e+34,2.11341111211439e+37,1.57085681648134e+40,1.16758690429008e+43,8.67844328500504e+45,6.45051580951422e+48,4.79454123767644e+51,3.56368798381584e+54,2.64881902489342e+57,1.96881496317886e+60,1.46338134950271e+63,1.08770250842401e+66,8.08467831870294e+68,6.00918201536646e+71
"197",868.515131639664,754318.533887063,655137060.757161,568996450565.528,494182027165421,429204568377531712,3.72770662204757e+20,3.23756960756169e+23,2.81187819390402e+26,2.44215875973325e+29,2.12105183669468e+32,1.84216561516143e+35,1.59994871175399e+38,1.38957966600573e+41,1.20687096654477e+44,1.04818569638072e+47,9.10365138074912e+49,7.90665897735293e+52,6.86705296254561e+55,5.96413940774185e+58,5.17994532283222e+61,4.49886089394589e+64,3.90732876153395e+67,3.3935741536831e+70,2.94737050281504e+73
"198",859.303799346588,738403.019571482,634512520.166768,545239019312.282,468525960847052,402606138248382848,3.45960984237093e+20,2.97285588180619e+23,2.55458635414591e+26,2.19516575987653e+29,1.88631427765745e+32,1.62091702555276e+35,1.39286015848306e+38,1.19689002614298e+41,1.0284921468647e+44,8.83787209398968e+46,7.59441706850452e+49,6.52591144078852e+52,5.60774049526894e+55,4.81875271333432e+58,4.14077251467986e+61,3.55818155409434e+64,3.05755892819821e+67,2.62737200372681e+70,2.2577107450993e+73
"199",785.555389958224,617097.270692418,484764087.120938,380809041496.031,299146595092032,234996220162196128,1.84602547368223e+20,1.45015526085126e+23,1.13917728143798e+26,8.94886853551561e+28,7.02983191210185e+31,5.52232234905193e+34,4.33809008638451e+37,3.40781004948369e+40,2.67702355232571e+43,2.10295028057458e+46,1.65198392771952e+49,1.29772487854442e+52,1.01943477302345e+55,8.00822480659413e+57,6.29090416081718e+60,4.94185367124055e+63,3.88209978782785e+66,3.04960441268385e+69,2.39563318362418e+72
"200",845.124195069079,714234.905091158,603617199.255405,510131499650.576,431124473021575,364353723236939520,3.0792414707104e+20,2.60234146935746e+23,2.1993017395856e+26,1.85868311238131e+29,1.57081806923974e+32,1.3275363563662e+35,1.12193309459893e+38,9.48172803494277e+40,8.01323777339493e+43,6.77218112313753e+46,5.72333412055361e+49,4.83692814174427e+52,4.0878050023986e+55,3.45470291225147e+58,2.91965301791933e+61,2.46746940665008e+64,2.08531809615272e+67,1.76235277747405e+70,1.48940697249052e+73
"201",803.411814041409,645470.542941308,518578659.81477,416632221804.947,334727249108416,268923826415282912,2.1605657921926e+20,1.73582408246127e+23,1.39458157494697e+26,1.12042331295687e+29,9.00161326356967e+31,7.23200244138372e+34,5.810276200584e+37,4.66804454239282e+40,3.75036213382992e+43,3.0130852452525e+46,2.42074828274972e+49,1.94485776918158e+52,1.5625217083907e+55,1.25534840021725e+58,1.00856173547253e+61,8.10290413468734e+63,6.5099689098528e+66,5.23018593121801e+69,4.20199316677372e+72
